latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at,id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
4.1.0,105.51424,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138124.0,0.7979364,0.0,,153.0,168.0,0.0,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",2749156190,2014-08-20T14:18:51.000Z,Sam_Apple1,Sam Apple,"Faculty, Johns Hopkins MA in Science Writing, MA in Writing. Author of RAVENOUS #flyeaglesfly",,"[{""start"": 80, ""end"": 93, ""tag"": ""flyeaglesfly""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/q38d0aeYCx"", ""expanded_url"": ""https://amzn.to/3AUesCR"", ""display_url"": ""amzn.to/3AUesCR""}]",,1394018280428515328,https://pbs.twimg.com/profile_images/1251926019587616770/y8U4PPvu_normal.jpg,False,5051,1022,60,1703,https://t.co/q38d0aeYCx,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,56.34675,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149686.0,0.7308655,0.0,,475.0,629.0,0.0,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",2749156190,2014-08-20T14:18:51.000Z,Sam_Apple1,Sam Apple,"Faculty, Johns Hopkins MA in Science Writing, MA in Writing. Author of RAVENOUS #flyeaglesfly",,"[{""start"": 80, ""end"": 93, ""tag"": ""flyeaglesfly""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/q38d0aeYCx"", ""expanded_url"": ""https://amzn.to/3AUesCR"", ""display_url"": ""amzn.to/3AUesCR""}]",,1394018280428515328,https://pbs.twimg.com/profile_images/1251926019587616770/y8U4PPvu_normal.jpg,False,5051,1022,60,1703,https://t.co/q38d0aeYCx,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,92.75773,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138183.0,0.51461446,0.0,,204.0,227.0,0.005970194,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",1038726722,2012-12-27T03:44:47.000Z,kevinnbass,Kevin Bass,"MD/PhD student. Centrist. Non-partisan takes on health, longevity, nutrition. Followed by Joe Rogan and other (in)famous people. Pronouns: Grappling/Monster.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/TO1ho1CRYD"", ""expanded_url"": ""https://thedietwars.com/subscribe/"", ""display_url"": ""thedietwars.com/subscribe/""}]",,1550859710772961280,https://pbs.twimg.com/profile_images/1555758231418544132/iIlgkHVm_normal.jpg,False,55576,3188,531,68629,https://t.co/TO1ho1CRYD,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,67.51906,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149593.0,0.49323106,0.0,,398.0,536.0,0.087399974,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",1038726722,2012-12-27T03:44:47.000Z,kevinnbass,Kevin Bass,"MD/PhD student. Centrist. Non-partisan takes on health, longevity, nutrition. Followed by Joe Rogan and other (in)famous people. Pronouns: Grappling/Monster.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/TO1ho1CRYD"", ""expanded_url"": ""https://thedietwars.com/subscribe/"", ""display_url"": ""thedietwars.com/subscribe/""}]",,1550859710772961280,https://pbs.twimg.com/profile_images/1555758231418544132/iIlgkHVm_normal.jpg,False,55576,3188,531,68629,https://t.co/TO1ho1CRYD,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,68.99456,0.0,312.0,"Wed, 07 Dec 2022 00:00:00 GMT",40990058.0,0.5652812,0.0,,2207.0,2469.0,0.0,"Thu, 28 Jul 2022 14:25:42 GMT",,312.0,Science Journalism,"Thu, 28 Jul 2022 14:25:42 GMT",380524610,2011-09-26T19:58:33.000Z,praddenkeefe,Patrick Radden Keefe,Staff writer @NewYorker. Author of ROGUES / SAY NOTHING / EMPIRE OF PAIN / THE SNAKEHEAD. Podcast: WIND OF CHANGE.,,,"[{""start"": 13, ""end"": 23, ""username"": ""NewYorker""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/rZLE4ea6gT"", ""expanded_url"": ""https://www.patrickraddenkeefe.com/"", ""display_url"": ""patrickraddenkeefe.com""}]",1 World Trade Ctr 23rd Fl. NYC,1541768235103789058,https://pbs.twimg.com/profile_images/446024091653251072/KiQdpLGj_normal.jpeg,False,72826,1263,666,16,https://t.co/rZLE4ea6gT,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,136.61075,0.0,361.0,"Wed, 07 Dec 2022 00:00:00 GMT",39961378.0,0.5271189,0.0,,270.0,320.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,361.0,Libertarianism,"Fri, 02 Dec 2022 15:37:09 GMT",927604589909733376,2017-11-06T18:32:23.000Z,DrewHolden360,Drew Holden,Writing about the media @freebeacon. Also seen in: @nytimes @NRO @washingtonpost @foxnews @FDRLST and more. Keeper of receipts. Maker of🧵threads🧵,,,"[{""start"": 24, ""end"": 35, ""username"": ""freebeacon""}, {""start"": 51, ""end"": 59, ""username"": ""nytimes""}, {""start"": 60, ""end"": 64, ""username"": ""NRO""}, {""start"": 65, ""end"": 80, ""username"": ""washingtonpost""}, {""start"": 81, ""end"": 89, ""username"": ""foxnews""}, {""start"": 90, ""end"": 97, ""username"": ""FDRLST""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/WWVnkdXwDF"", ""expanded_url"": ""https://muckrack.com/drew-holden/articles"", ""display_url"": ""muckrack.com/drew-holden/ar\u2026""}]","Washington, DC",1252671364844204032,https://pbs.twimg.com/profile_images/1466226230475300867/GLL8bkPI_normal.jpg,False,159043,2891,855,46453,https://t.co/WWVnkdXwDF,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,143.70293,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40138037.0,0.72054005,0.0,,76.0,81.0,0.015555292,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",1861580875,2013-09-13T19:48:58.000Z,mkaeberlein,Matt Kaeberlein,"Husband, father, scientist, athlete (sort of). #seahawks #dogs #aging #longevity #healthspan #geroscience #rapamycin\n#mitochondrialdisease",,"[{""start"": 47, ""end"": 56, ""tag"": ""seahawks""}, {""start"": 57, ""end"": 62, ""tag"": ""dogs""}, {""start"": 63, ""end"": 69, ""tag"": ""aging""}, {""start"": 70, ""end"": 80, ""tag"": ""longevity""}, {""start"": 81, ""end"": 92, ""tag"": ""healthspan""}, {""start"": 93, ""end"": 105, ""tag"": ""geroscience""}, {""start"": 106, ""end"": 116, ""tag"": ""rapamycin""}, {""start"": 117, ""end"": 138, ""tag"": ""mitochondrialdisease""}]",,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/cJeDOb02K2"", ""expanded_url"": ""http://www.kaeberleinlab.org"", ""display_url"": ""kaeberleinlab.org""}]",,,https://pbs.twimg.com/profile_images/941716695638347777/7NarXe74_normal.jpg,False,14019,318,221,3119,http://t.co/cJeDOb02K2,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,464.14072,0.0,376.0,"Wed, 07 Dec 2022 00:00:00 GMT",40149061.0,0.9417159,0.0,,3.0,4.0,9.214179,"Fri, 02 Dec 2022 15:37:10 GMT",,376.0,Longevity,"Fri, 02 Dec 2022 15:37:10 GMT",1861580875,2013-09-13T19:48:58.000Z,mkaeberlein,Matt Kaeberlein,"Husband, father, scientist, athlete (sort of). #seahawks #dogs #aging #longevity #healthspan #geroscience #rapamycin\n#mitochondrialdisease",,"[{""start"": 47, ""end"": 56, ""tag"": ""seahawks""}, {""start"": 57, ""end"": 62, ""tag"": ""dogs""}, {""start"": 63, ""end"": 69, ""tag"": ""aging""}, {""start"": 70, ""end"": 80, ""tag"": ""longevity""}, {""start"": 81, ""end"": 92, ""tag"": ""healthspan""}, {""start"": 93, ""end"": 105, ""tag"": ""geroscience""}, {""start"": 106, ""end"": 116, ""tag"": ""rapamycin""}, {""start"": 117, ""end"": 138, ""tag"": ""mitochondrialdisease""}]",,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/cJeDOb02K2"", ""expanded_url"": ""http://www.kaeberleinlab.org"", ""display_url"": ""kaeberleinlab.org""}]",,,https://pbs.twimg.com/profile_images/941716695638347777/7NarXe74_normal.jpg,False,14019,318,221,3119,http://t.co/cJeDOb02K2,False,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,134.70284,-36.935715,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091431.0,0.6470442,-0.083890915,,557.0,583.0,0.40515843,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",134321104,2010-04-18T03:00:56.000Z,JTLonsdale,Joe Lonsdale,"I'm an entrepreneur, investor, & philanthropist. I founded @PalantirTech @Addepar @OpenGov @8VC & other mission-driven orgs. I work on policy @InstituteCicero.",,,"[{""start"": 59, ""end"": 72, ""username"": ""PalantirTech""}, {""start"": 73, ""end"": 81, ""username"": ""Addepar""}, {""start"": 82, ""end"": 90, ""username"": ""OpenGov""}, {""start"": 91, ""end"": 95, ""username"": ""8VC""}, {""start"": 142, ""end"": 158, ""username"": ""InstituteCicero""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/GZQ2oPpYdo"", ""expanded_url"": ""http://www.AmericanOptimist.com"", ""display_url"": ""AmericanOptimist.com""}]","Austin, Texas USA",1471176120741638147,https://pbs.twimg.com/profile_images/1236890624860647425/OoIVpijy_normal.jpg,False,80904,242,810,3555,https://t.co/GZQ2oPpYdo,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,241.25818,0.0,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40978166.0,0.6331185,0.0,,160.0,165.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",134321104,2010-04-18T03:00:56.000Z,JTLonsdale,Joe Lonsdale,"I'm an entrepreneur, investor, & philanthropist. I founded @PalantirTech @Addepar @OpenGov @8VC & other mission-driven orgs. I work on policy @InstituteCicero.",,,"[{""start"": 59, ""end"": 72, ""username"": ""PalantirTech""}, {""start"": 73, ""end"": 81, ""username"": ""Addepar""}, {""start"": 82, ""end"": 90, ""username"": ""OpenGov""}, {""start"": 91, ""end"": 95, ""username"": ""8VC""}, {""start"": 142, ""end"": 158, ""username"": ""InstituteCicero""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/GZQ2oPpYdo"", ""expanded_url"": ""http://www.AmericanOptimist.com"", ""display_url"": ""AmericanOptimist.com""}]","Austin, Texas USA",1471176120741638147,https://pbs.twimg.com/profile_images/1236890624860647425/OoIVpijy_normal.jpg,False,80904,242,810,3555,https://t.co/GZQ2oPpYdo,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,218.55263,0.0,161.0,"Wed, 07 Dec 2022 00:00:00 GMT",40259984.0,0.4546716,0.0,,70.0,85.0,6.760386,"Tue, 31 May 2022 12:17:14 GMT",,161.0,Neuroscience,"Tue, 31 May 2022 12:17:14 GMT",107225267,2010-01-21T22:20:32.000Z,sapinker,Steven Pinker,Cognitive scientist at Harvard.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ee4m6ZRAIV"", ""expanded_url"": ""http://www.stevenpinker.com"", ""display_url"": ""stevenpinker.com""}]","Boston, MA",,https://pbs.twimg.com/profile_images/953839152511909888/-3EQDjTM_normal.jpg,False,794847,74,9998,11454,https://t.co/ee4m6ZRAIV,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,262.13773,0.0,312.0,"Wed, 07 Dec 2022 00:00:00 GMT",40987996.0,0.4183378,0.0,,370.0,407.0,0.25015056,"Thu, 28 Jul 2022 14:25:42 GMT",,312.0,Science Journalism,"Thu, 28 Jul 2022 14:25:42 GMT",107225267,2010-01-21T22:20:32.000Z,sapinker,Steven Pinker,Cognitive scientist at Harvard.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ee4m6ZRAIV"", ""expanded_url"": ""http://www.stevenpinker.com"", ""display_url"": ""stevenpinker.com""}]","Boston, MA",,https://pbs.twimg.com/profile_images/953839152511909888/-3EQDjTM_normal.jpg,False,794847,74,9998,11454,https://t.co/ee4m6ZRAIV,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,208.31152,0.0,361.0,"Wed, 07 Dec 2022 00:00:00 GMT",39961172.0,0.2697698,0.0,,93.0,114.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,361.0,Libertarianism,"Fri, 02 Dec 2022 15:37:09 GMT",107225267,2010-01-21T22:20:32.000Z,sapinker,Steven Pinker,Cognitive scientist at Harvard.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ee4m6ZRAIV"", ""expanded_url"": ""http://www.stevenpinker.com"", ""display_url"": ""stevenpinker.com""}]","Boston, MA",,https://pbs.twimg.com/profile_images/953839152511909888/-3EQDjTM_normal.jpg,False,794847,74,9998,11454,https://t.co/ee4m6ZRAIV,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,12.460892,0.0,312.0,"Wed, 07 Dec 2022 00:00:00 GMT",40995690.0,0.25036934,0.0,,7037.0,8101.0,0.0,"Thu, 28 Jul 2022 14:25:42 GMT",,312.0,Science Journalism,"Thu, 28 Jul 2022 14:25:42 GMT",95869752,2009-12-10T10:04:52.000Z,BjornLomborg,Bjorn Lomborg,"Author of 'False Alarm', 'Cool It' and 'Skeptical Environmentalist', president Copenhagen Consensus think tank: smart solutions through economic prioritization",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/VJQ5Ua2MRt"", ""expanded_url"": ""http://www.lomborg.com"", ""display_url"": ""lomborg.com""}]","Malmö, Sweden",1596907524577320960,https://pbs.twimg.com/profile_images/567831652/8-image_jpg_normal.jpg,False,173625,131,1930,14132,https://t.co/VJQ5Ua2MRt,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,28.027924,0.0,383.0,"Wed, 07 Dec 2022 00:00:00 GMT",40243652.0,0.16906019,0.0,,1490.0,1968.0,0.07425238,"Fri, 02 Dec 2022 15:37:11 GMT",,383.0,Environmentalism,"Fri, 02 Dec 2022 15:37:11 GMT",95869752,2009-12-10T10:04:52.000Z,BjornLomborg,Bjorn Lomborg,"Author of 'False Alarm', 'Cool It' and 'Skeptical Environmentalist', president Copenhagen Consensus think tank: smart solutions through economic prioritization",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/VJQ5Ua2MRt"", ""expanded_url"": ""http://www.lomborg.com"", ""display_url"": ""lomborg.com""}]","Malmö, Sweden",1596907524577320960,https://pbs.twimg.com/profile_images/567831652/8-image_jpg_normal.jpg,False,173625,131,1930,14132,https://t.co/VJQ5Ua2MRt,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,141.7889,48.85486,160.0,"Wed, 07 Dec 2022 00:00:00 GMT",41044532.0,0.5871616,0.034044266,,724.0,787.0,0.0,"Tue, 31 May 2022 12:16:58 GMT",,160.0,Economics,"Tue, 31 May 2022 12:16:58 GMT",1967275506,2013-10-17T17:57:47.000Z,JohnArnoldFndtn,John Arnold,Co-chair of Arnold Ventures. Eternally fighting status quo bias.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/RF0y9qmlTi"", ""expanded_url"": ""http://www.arnoldventures.org"", ""display_url"": ""arnoldventures.org""}]",Houston,1579507373496225792,https://pbs.twimg.com/profile_images/1062719028152528896/zvTEDkCQ_normal.jpg,False,54465,325,835,6297,https://t.co/RF0y9qmlTi,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,141.89778,60.373245,66.0,"Wed, 07 Dec 2022 00:00:00 GMT",40802808.0,0.4415442,0.0029824376,,435.0,514.0,0.0,"Tue, 16 Nov 2021 11:37:39 GMT",,66.0,Crypto,"Tue, 16 Nov 2021 11:37:39 GMT",1615557272,2013-07-23T15:50:59.000Z,EpsilonTheory,Ben Hunt,"Hope has two beautiful daughters - Anger and Courage. Anger at the way things are, and Courage to see that they do not remain as they are. - St. Augustine",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/RHqeJJKvFT"", ""expanded_url"": ""http://epsilontheory.com"", ""display_url"": ""epsilontheory.com""}]",United States,1590406222829981697,https://pbs.twimg.com/profile_images/1374914753622114304/hqTnslaQ_normal.jpg,False,154369,1800,3686,29264,https://t.co/RHqeJJKvFT,True,,,,2022-12-16T14:46:34+00:00,https://api.twitter.com/2/users/349347318/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
