latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at,id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
4.1.0,42.91086,0.0,66.0,"Wed, 07 Dec 2022 00:00:00 GMT",40806215.0,0.22750121,0.0,,3211.0,3921.0,0.0,"Tue, 16 Nov 2021 11:37:39 GMT",,66.0,Crypto,"Tue, 16 Nov 2021 11:37:39 GMT",13235832,2008-02-08T05:20:41.000Z,natfriedman,Nat Friedman,mind over matter,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Lhh178JLlq"", ""expanded_url"": ""http://nat.org"", ""display_url"": ""nat.org""}]",California,1589285619079221250,https://pbs.twimg.com/profile_images/1677873294/image_normal.jpg,False,109696,14,1577,3331,https://t.co/Lhh178JLlq,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,551.8059,158.569,115.0,"Wed, 07 Dec 2022 00:00:00 GMT",39675984.0,0.6190834,0.00051414967,,23.0,24.0,0.0,"Tue, 24 May 2022 10:45:58 GMT",,115.0,Stripe,"Tue, 24 May 2022 10:45:58 GMT",13235832,2008-02-08T05:20:41.000Z,natfriedman,Nat Friedman,mind over matter,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Lhh178JLlq"", ""expanded_url"": ""http://nat.org"", ""display_url"": ""nat.org""}]",California,1589285619079221250,https://pbs.twimg.com/profile_images/1677873294/image_normal.jpg,False,109696,14,1577,3331,https://t.co/Lhh178JLlq,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,181.1771,64.37122,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091180.0,0.4350844,-0.086705565,,318.0,332.0,0.22507223,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",13235832,2008-02-08T05:20:41.000Z,natfriedman,Nat Friedman,mind over matter,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Lhh178JLlq"", ""expanded_url"": ""http://nat.org"", ""display_url"": ""nat.org""}]",California,1589285619079221250,https://pbs.twimg.com/profile_images/1677873294/image_normal.jpg,False,109696,14,1577,3331,https://t.co/Lhh178JLlq,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,292.32047,36.77884,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40978115.0,0.47996172,-0.014681846,,111.0,114.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",13235832,2008-02-08T05:20:41.000Z,natfriedman,Nat Friedman,mind over matter,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Lhh178JLlq"", ""expanded_url"": ""http://nat.org"", ""display_url"": ""nat.org""}]",California,1589285619079221250,https://pbs.twimg.com/profile_images/1677873294/image_normal.jpg,False,109696,14,1577,3331,https://t.co/Lhh178JLlq,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,6.349625,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39942950.0,0.87567604,0.0,,1979.0,2342.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT",1276920555409735684,2020-06-27T16:49:29.000Z,jack24dd30,jack,locked myself in a room doing five tweets a day for three summers,,,,,,,1430941246646886401,https://pbs.twimg.com/profile_images/1600847073812926466/Y1vnf55A_normal.jpg,False,1475,819,10,3645,,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1577107131920261120,2022-10-04T01:23:43.000Z,plemy11,Lemy,humble data plumber,,,,,,New England ,1595928576280231937,https://pbs.twimg.com/profile_images/1601049885352009730/10fE1eH7_normal.jpg,False,622,229,4,1678,,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,4.0386615,0.0,66.0,"Wed, 07 Dec 2022 00:00:00 GMT",40824921.0,0.4037662,0.0,,17431.0,22627.0,0.0,"Tue, 16 Nov 2021 11:37:39 GMT",,66.0,Crypto,"Tue, 16 Nov 2021 11:37:39 GMT",1500869729765965824,2022-03-07T16:23:32.000Z,hedgefundmafia,brooke.usd,carolyn bessette stan | i wish them well 🏌️‍♀️,,,,,,The South,,https://pbs.twimg.com/profile_images/1550560814842748928/a1Q5k0od_normal.jpg,False,5816,1217,50,6304,,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,13.980442,0.0,66.0,"Wed, 07 Dec 2022 00:00:00 GMT",40811402.0,0.44013718,0.0,,7157.0,9108.0,0.0,"Tue, 16 Nov 2021 11:37:39 GMT",,66.0,Crypto,"Tue, 16 Nov 2021 11:37:39 GMT",25406814,2009-03-19T23:15:47.000Z,aashaysanghvi_,Aashay Sanghvi,"Software, technology. Seed & early stage @haystackvc.",,,"[{""start"": 41, ""end"": 52, ""username"": ""haystackvc""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Dy3NDamMis"", ""expanded_url"": ""http://aashaysanghvi.com"", ""display_url"": ""aashaysanghvi.com""}]",NYC,,https://pbs.twimg.com/profile_images/1577048914183786504/5u_rva5T_normal.jpg,False,10965,1865,272,7926,https://t.co/Dy3NDamMis,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,117.38457,-38.50772,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091585.0,0.80011505,-0.053394556,,703.0,737.0,0.14212975,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",25406814,2009-03-19T23:15:47.000Z,aashaysanghvi_,Aashay Sanghvi,"Software, technology. Seed & early stage @haystackvc.",,,"[{""start"": 41, ""end"": 52, ""username"": ""haystackvc""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Dy3NDamMis"", ""expanded_url"": ""http://aashaysanghvi.com"", ""display_url"": ""aashaysanghvi.com""}]",NYC,,https://pbs.twimg.com/profile_images/1577048914183786504/5u_rva5T_normal.jpg,False,10965,1865,272,7926,https://t.co/Dy3NDamMis,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,12.942872,0.0,321.0,"Wed, 07 Dec 2022 00:00:00 GMT",40653438.0,0.69694674,0.0,,5023.0,5428.0,0.0,"Thu, 28 Jul 2022 14:25:43 GMT",,321.0,Product Management,"Thu, 28 Jul 2022 14:25:43 GMT",25406814,2009-03-19T23:15:47.000Z,aashaysanghvi_,Aashay Sanghvi,"Software, technology. Seed & early stage @haystackvc.",,,"[{""start"": 41, ""end"": 52, ""username"": ""haystackvc""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Dy3NDamMis"", ""expanded_url"": ""http://aashaysanghvi.com"", ""display_url"": ""aashaysanghvi.com""}]",NYC,,https://pbs.twimg.com/profile_images/1577048914183786504/5u_rva5T_normal.jpg,False,10965,1865,272,7926,https://t.co/Dy3NDamMis,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,56.33134,-28.693043,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40979664.0,0.7285334,-0.04931122,,1589.0,1663.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",25406814,2009-03-19T23:15:47.000Z,aashaysanghvi_,Aashay Sanghvi,"Software, technology. Seed & early stage @haystackvc.",,,"[{""start"": 41, ""end"": 52, ""username"": ""haystackvc""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Dy3NDamMis"", ""expanded_url"": ""http://aashaysanghvi.com"", ""display_url"": ""aashaysanghvi.com""}]",NYC,,https://pbs.twimg.com/profile_images/1577048914183786504/5u_rva5T_normal.jpg,False,10965,1865,272,7926,https://t.co/Dy3NDamMis,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,326.51282,0.0,361.0,"Wed, 07 Dec 2022 00:00:00 GMT",39961086.0,0.66989094,0.0,,21.0,28.0,0.41776353,"Fri, 02 Dec 2022 15:37:09 GMT",,361.0,Libertarianism,"Fri, 02 Dec 2022 15:37:09 GMT",17296100,2008-11-10T21:51:53.000Z,kmele,Kmele 🖐,Clean. Articulate. Punching Up @freethinkmedia Punching Down @wethefifth • Sharpening My Oyster Knife #MLIDAIDDS \n\nRead before you retweet.,,"[{""start"": 102, ""end"": 112, ""tag"": ""MLIDAIDDS""}]","[{""start"": 31, ""end"": 46, ""username"": ""freethinkmedia""}, {""start"": 61, ""end"": 72, ""username"": ""wethefifth""}]",,,"Catchfools, USA",1289939696353607680,https://pbs.twimg.com/profile_images/1574755558053363714/ISaZpqdT_normal.jpg,False,124679,2467,921,20312,,True,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,101.85982,-55.921707,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091737.0,0.62898356,-0.088077426,,848.0,889.0,0.5266262,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",3796408126,2015-09-27T20:22:45.000Z,jaminball,Jamin Ball,Partner at Altimeter // Investing predominantly in software businesses from Series B through IPO. Dad to 3 beautiful little girls. No investment advice,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Z7NsH4idmH"", ""expanded_url"": ""https://cloudedjudgement.substack.com/"", ""display_url"": ""cloudedjudgement.substack.com""}]","San Francisco, CA",1273624256744652800,https://pbs.twimg.com/profile_images/1346111891618189312/SQzYMMst_normal.jpg,False,60599,951,1502,4242,https://t.co/Z7NsH4idmH,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,63.053497,-28.828537,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40979429.0,0.5366418,-0.062647104,,1367.0,1428.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",3796408126,2015-09-27T20:22:45.000Z,jaminball,Jamin Ball,Partner at Altimeter // Investing predominantly in software businesses from Series B through IPO. Dad to 3 beautiful little girls. No investment advice,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Z7NsH4idmH"", ""expanded_url"": ""https://cloudedjudgement.substack.com/"", ""display_url"": ""cloudedjudgement.substack.com""}]","San Francisco, CA",1273624256744652800,https://pbs.twimg.com/profile_images/1346111891618189312/SQzYMMst_normal.jpg,False,60599,951,1502,4242,https://t.co/Z7NsH4idmH,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,163.73378,-39.98204,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091271.0,0.7198292,-0.078273,,407.0,423.0,1.4373968,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",14562285,2008-04-27T22:13:28.000Z,zachcoelius,Zach Coelius,Hopelessly addicted entrepreneur. Currently investing in other great entrepreneurs.\n\nMy User Manual: https://t.co/ZXuXKij7k6\nRolling Fund: https://t.co/xTWKHJJODL,,,,"[{""start"": 101, ""end"": 124, ""url"": ""https://t.co/ZXuXKij7k6"", ""expanded_url"": ""https://bit.ly/2XSJycP"", ""display_url"": ""bit.ly/2XSJycP""}, {""start"": 139, ""end"": 162, ""url"": ""https://t.co/xTWKHJJODL"", ""expanded_url"": ""http://angel.co/v/l/VplrI"", ""display_url"": ""angel.co/v/l/VplrI""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/KytSidgpZw"", ""expanded_url"": ""https://www.linkedin.com/in/zachcoelius"", ""display_url"": ""linkedin.com/in/zachcoelius""}]",San Francisco,,https://pbs.twimg.com/profile_images/1777002568/launch_pad_picture_normal.jpg,False,21748,2968,512,14793,https://t.co/KytSidgpZw,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,150.4083,24.289825,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40978380.0,0.66964793,-0.016311944,,370.0,379.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",14562285,2008-04-27T22:13:28.000Z,zachcoelius,Zach Coelius,Hopelessly addicted entrepreneur. Currently investing in other great entrepreneurs.\n\nMy User Manual: https://t.co/ZXuXKij7k6\nRolling Fund: https://t.co/xTWKHJJODL,,,,"[{""start"": 101, ""end"": 124, ""url"": ""https://t.co/ZXuXKij7k6"", ""expanded_url"": ""https://bit.ly/2XSJycP"", ""display_url"": ""bit.ly/2XSJycP""}, {""start"": 139, ""end"": 162, ""url"": ""https://t.co/xTWKHJJODL"", ""expanded_url"": ""http://angel.co/v/l/VplrI"", ""display_url"": ""angel.co/v/l/VplrI""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/KytSidgpZw"", ""expanded_url"": ""https://www.linkedin.com/in/zachcoelius"", ""display_url"": ""linkedin.com/in/zachcoelius""}]",San Francisco,,https://pbs.twimg.com/profile_images/1777002568/launch_pad_picture_normal.jpg,False,21748,2968,512,14793,https://t.co/KytSidgpZw,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,942916652,2012-11-12T06:04:09.000Z,brdjx,₿rdjx.eth,Building SoundMint,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/1K2WfEJYVU"", ""expanded_url"": ""https://soundmint.com"", ""display_url"": ""soundmint.com""}]","U.P., MI",,https://pbs.twimg.com/profile_images/1597480329006256130/Ijj7TAJv_normal.jpg,False,1055,51,9,548,https://t.co/1K2WfEJYVU,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,32.390198,0.0,383.0,"Wed, 07 Dec 2022 00:00:00 GMT",40243114.0,0.19042355,0.0,,1122.0,1430.0,0.0,"Fri, 02 Dec 2022 15:37:11 GMT",,383.0,Environmentalism,"Fri, 02 Dec 2022 15:37:11 GMT",7900962,2007-08-02T06:21:38.000Z,lhfang,Lee Fang,Investigative Journalist. @theintercept email lee.fang@theintercept.com Views here are my own. Send tips to me directly by email or Signal at (202) 394-9170,,,"[{""start"": 26, ""end"": 39, ""username"": ""theintercept""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/K3pNd6dpGD"", ""expanded_url"": ""https://firstlook.org/theintercept/staff/leefang/"", ""display_url"": ""firstlook.org/theintercept/s\u2026""}]",San Francisco,1218567956801605632,https://pbs.twimg.com/profile_images/1599867819583188992/ox56KjJt_normal.jpg,False,228058,2551,2740,18087,https://t.co/K3pNd6dpGD,True,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,1.6169058,-3.3185816,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40113295.0,0.6697774,-0.12679976,,19846.0,22447.0,0.0,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",891014626061799426,2017-07-28T19:16:55.000Z,fintechgtm,Eduardo Lopez 🇨🇺,GTM @Lithic • Prev Head of PMM @TreasuryPrime • Write about payments and card issuing: https://t.co/B92yFpxSdm + https://t.co/aMlfEs9ROa,,,"[{""start"": 4, ""end"": 11, ""username"": ""Lithic""}, {""start"": 31, ""end"": 45, ""username"": ""TreasuryPrime""}]","[{""start"": 87, ""end"": 110, ""url"": ""https://t.co/B92yFpxSdm"", ""expanded_url"": ""http://fintechgtm.substack.com"", ""display_url"": ""fintechgtm.substack.com""}, {""start"": 113, ""end"": 136, ""url"": ""https://t.co/aMlfEs9ROa"", ""expanded_url"": ""http://blog.lithic.com"", ""display_url"": ""blog.lithic.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/SntSyMNBAH"", ""expanded_url"": ""https://fintechgtm.substack.com/p/us-fintech-and-payments-crash-course"", ""display_url"": ""fintechgtm.substack.com/p/us-fintech-a\u2026""}]","Austin, TX",1549494589437911041,https://pbs.twimg.com/profile_images/1486748419221819392/XCT7W63O_normal.jpg,False,1513,773,27,2268,https://t.co/SntSyMNBAH,False,,,,2022-12-16T04:48:33+00:00,https://api.twitter.com/2/users/1470200181010403334/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
