latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at,id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
,,,,,,,,,,,,,,,,,36604846,2009-04-30T05:29:38.000Z,kjxoxo,kelly,"my opinions? they're real, and they're spectacular.\n\nopen to any and all pronouns for myself and simply delighted to respect others' pronouns.",,,,,,NY,1583139902513762304,https://pbs.twimg.com/profile_images/1602394959965036544/LpXvECEi_normal.jpg,False,880,2262,46,35505,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1587183203030388740,2022-10-31T20:42:27.000Z,arimalakh,a ri,"The best desire one thing above all, ever-flowing eternal fame among mortals; but the many glut themselves like cattle.\n\n☀️ ⚔️",,,,,,,1600607362284662784,https://pbs.twimg.com/profile_images/1587191518783311874/OywCmmp9_normal.jpg,False,1168,684,2,11,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1013696495269400576,2018-07-02T08:10:52.000Z,idiotfetus,𝙗𝙖𝙗𝙮 𝙜𝙚𝙣𝙞𝙪𝙨,In lead I trust I'll put these boys in the dust,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/7QkKSGkE0X"", ""expanded_url"": ""https://at.tumblr.com/idiotfetus/d69ui8gv5rso"", ""display_url"": ""at.tumblr.com/idiotfetus/d69\u2026""}]",Texas,1588593700346556417,https://pbs.twimg.com/profile_images/1421219456307630089/J3E3552u_normal.jpg,False,679,539,1,14414,https://t.co/7QkKSGkE0X,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1322060763243122689,2020-10-30T06:20:28.000Z,basedspinach,Punished Spinach 🥗,I like my spinach based and christpilled 🥂,,,,,,,1598428220461817872,https://pbs.twimg.com/profile_images/1599985479746732038/j6OFRVkd_normal.jpg,False,10435,602,16,3776,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,2.422061,0.0,342.0,"Wed, 07 Dec 2022 00:00:00 GMT",39770563.0,0.46541068,0.0,,4780.0,6487.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,342.0,Cities & Urbanism,"Fri, 02 Dec 2022 15:37:08 GMT",1470101571983884302,2021-12-12T18:41:50.000Z,femboytransit,Transit,"big gay and stupid idiot interested in urban planning, and transit in general | SFW account | Atlanta United supporter",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/GT70tWFyjD"", ""expanded_url"": ""https://youtube.com/channel/UChnhTNcGQhgfxYZ44CLGHzg"", ""display_url"": ""youtube.com/channel/UChnhT\u2026""}]",He/Him,1594515690899132416,https://pbs.twimg.com/profile_images/1488676476937543688/GtBahSvq_normal.jpg,False,4212,1560,11,10549,https://t.co/GT70tWFyjD,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,78.3075,0.0,342.0,"Wed, 07 Dec 2022 00:00:00 GMT",39764400.0,0.4614657,0.0,,215.0,324.0,0.38330826,"Fri, 02 Dec 2022 15:37:08 GMT",,342.0,Cities & Urbanism,"Fri, 02 Dec 2022 15:37:08 GMT",120924076,2010-03-08T00:45:03.000Z,the_transit_guy,Hayden Clarkin,“The Transit Guy” @Transitcon. Adele/ABBA fan. My Tweets are Me. 🏳️‍🌈,,,"[{""start"": 18, ""end"": 29, ""username"": ""Transitcon""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/98vRyD83SN"", ""expanded_url"": ""http://thetransitguy.com"", ""display_url"": ""thetransitguy.com""}]","New York, NY",,https://pbs.twimg.com/profile_images/1518041264037445633/0VN77Pob_normal.jpg,False,75821,4094,511,15308,https://t.co/98vRyD83SN,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,11.477605,0.0,367.0,"Wed, 07 Dec 2022 00:00:00 GMT",40047845.0,0.1923073,0.0,,1209.0,1793.0,0.0,"Fri, 02 Dec 2022 15:37:10 GMT",,367.0,Smart Cities,"Fri, 02 Dec 2022 15:37:10 GMT",120924076,2010-03-08T00:45:03.000Z,the_transit_guy,Hayden Clarkin,“The Transit Guy” @Transitcon. Adele/ABBA fan. My Tweets are Me. 🏳️‍🌈,,,"[{""start"": 18, ""end"": 29, ""username"": ""Transitcon""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/98vRyD83SN"", ""expanded_url"": ""http://thetransitguy.com"", ""display_url"": ""thetransitguy.com""}]","New York, NY",,https://pbs.twimg.com/profile_images/1518041264037445633/0VN77Pob_normal.jpg,False,75821,4094,511,15308,https://t.co/98vRyD83SN,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1032099010092384256,2018-08-22T02:55:54.000Z,ChapsMatty,ChaplinMatty,“Chaplins is an organization that provides entertainment as well as many other entrepreneurial endeavors.” 🪖 ***wake me up @ 2023.: /// healthysesh.:,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/t3LwuDewjL"", ""expanded_url"": ""http://ChApLiNlIfE.com"", ""display_url"": ""ChApLiNlIfE.com""}]","New York City, NY",1591329363940999168,https://pbs.twimg.com/profile_images/1603241546018705410/CakC8XvK_normal.jpg,False,3732,390,1,614,https://t.co/t3LwuDewjL,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,542.32416,212.3312,104.0,"Wed, 07 Dec 2022 00:00:00 GMT",39878271.0,0.5430696,0.08500543,,7.0,8.0,4.719327,"Mon, 16 May 2022 13:11:08 GMT",,104.0,Twitch,"Mon, 16 May 2022 13:11:08 GMT",2708191476,2014-08-05T03:50:31.000Z,Valkyrae,RAE,Co-Owner @100thieves • Streamer/Creator @YouTube • Global Ambassador @gymshark,,,"[{""start"": 9, ""end"": 20, ""username"": ""100thieves""}, {""start"": 40, ""end"": 48, ""username"": ""YouTube""}, {""start"": 69, ""end"": 78, ""username"": ""gymshark""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ZrQLESeEL9"", ""expanded_url"": ""http://youtube.com/valkyrae1"", ""display_url"": ""youtube.com/valkyrae1""}]",,,https://pbs.twimg.com/profile_images/1512366381752221697/H0QNlPLo_normal.jpg,False,3027202,855,2777,24551,https://t.co/ZrQLESeEL9,True,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1396796141618962432,2021-05-24T11:52:14.000Z,mirrorspo,thinspo . exe,,,,,,,dm for removal,,https://pbs.twimg.com/profile_images/1439904304664510466/D7T5ZXPo_normal.jpg,False,82507,43,374,2221,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,203085066,2010-10-15T14:08:48.000Z,dilrhubarb,Albeli,Shows up late. Brings flowers. she/her.\n\nyawneman@mastodon.lol,,,,,,,1393496924364234756,https://pbs.twimg.com/profile_images/1593230268394983424/7zljV76Q_normal.jpg,False,968,1313,1,16433,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1551016587582246912,2022-07-24T01:30:05.000Z,RobertG00014723,The Prolific Pig-Man,Merry Christmas,,,,,,,,https://pbs.twimg.com/profile_images/1598775750932373504/cYORTzdp_normal.jpg,False,570,925,2,21396,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,852727252911611904,2017-04-14T03:36:34.000Z,champagnekenzie,kenzies world,you wouldn’t get it,,,,,,,,https://pbs.twimg.com/profile_images/1586019890200207360/LxDBea2A_normal.jpg,False,295,531,0,4803,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1481001617646305288,2022-01-11T20:35:12.000Z,UsingCigarettes,𝐂𝐢𝐠𝐬 𝐟𝐨𝐫 𝐁𝐚𝐛𝐢𝐞𝐬 🚬,"hello, it’s me",,,,,,"Baltimore, MD",1599615833181155328,https://pbs.twimg.com/profile_images/1598481223101341696/LsxH-S6-_normal.jpg,False,1433,283,9,3052,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1491449047802073088,2022-02-09T16:29:09.000Z,stup1dfkndin0,chokladcocaina,Btw skirts should be the size of a belt,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/5TmXCNaUE5"", ""expanded_url"": ""https://BLACKWOMENSTAN.COM"", ""display_url"": ""BLACKWOMENSTAN.COM""}]",✨Jupiter ✨,1590821421290168320,https://pbs.twimg.com/profile_images/1584295393340301312/REy9E1Aa_normal.jpg,False,251,176,1,1631,https://t.co/5TmXCNaUE5,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,331153507,2011-07-07T18:41:27.000Z,josiebender,Josie Bender,,,,,,,,1009100611382493184,https://pbs.twimg.com/profile_images/1089965243822993408/jdZzf2d3_normal.jpg,True,704,529,1,20023,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1422021576380329985,2021-08-02T02:29:21.000Z,TaylorBlakeNyc,Taylor Blake,Over-educated and under-satiated. NYC aficionado and lover of meandering conversations over dinner. 📧 taylorblakenyc@protonmail.ch,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/f2FLUlFa5U"", ""expanded_url"": ""https://www.taylorblakenyc.com/"", ""display_url"": ""taylorblakenyc.com""}]","New York, New York",,https://pbs.twimg.com/profile_images/1479957943722205188/ULRAir5c_normal.jpg,False,13446,812,40,814,https://t.co/f2FLUlFa5U,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,348.01236,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39940674.0,0.6099172,0.0,,58.0,66.0,0.030132415,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT",510013612,2012-03-01T10:09:11.000Z,Bardissimo,Alexander Bard,"Philosopher, co-author of ""Digital Libido - Sex, Power and Violence in The Network Society"" and four other books; artist, songwriter, music producer, You Tuber.",,,,,,"Stockholm, Sweden",1601867862632701952,https://pbs.twimg.com/profile_images/1864403542/-1_normal.jpg,False,138938,1250,394,10822,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,14548548,2008-04-26T17:19:09.000Z,SlavaP,Slava,"Bylines in @VICE, @Four_Pins, @NoiseyMusic, @CollegeHumor. Buy 'Bad Trips' now: https://t.co/OylRfBzG0U",,,"[{""start"": 11, ""end"": 16, ""username"": ""VICE""}, {""start"": 18, ""end"": 28, ""username"": ""Four_Pins""}, {""start"": 30, ""end"": 42, ""username"": ""NoiseyMusic""}, {""start"": 44, ""end"": 57, ""username"": ""CollegeHumor""}]","[{""start"": 80, ""end"": 103, ""url"": ""https://t.co/OylRfBzG0U"", ""expanded_url"": ""http://linktr.ee/BadTripsBook"", ""display_url"": ""linktr.ee/BadTripsBook""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/TQs9uJR3uF"", ""expanded_url"": ""https://instagram.com/slava.pastuk"", ""display_url"": ""instagram.com/slava.pastuk""}]",down north,1591629932542976000,https://pbs.twimg.com/profile_images/1588624819481886727/0aEZyMkf_normal.jpg,True,3825,326,71,42059,https://t.co/TQs9uJR3uF,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1385383212,2013-04-27T20:31:23.000Z,tjlrsn,TJ,,,,,,,,,https://pbs.twimg.com/profile_images/1016092843834773505/ivCH-_sD_normal.jpg,True,115,397,1,7792,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1431692211431763971,2021-08-28T18:56:53.000Z,arya_grapes,Arya,,,,,,,,,https://pbs.twimg.com/profile_images/1580851537168826368/GVcECf6Z_normal.jpg,False,23,195,5,55,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1522612989177868288,2022-05-06T16:25:04.000Z,hers_laLune,☀️ⓀⒸ,yes im real look at my pfp,,,,,,,,https://pbs.twimg.com/profile_images/1588175704314847234/ZUBam3iG_normal.jpg,False,149,30,1,70,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,1472224928636104704,2021-12-18T15:20:24.000Z,MadLizLuna,Bruce 3,Voted Twitter's #1 Philodendron Pink Princess\n@LUNCDAO 🌸 #BlossomGirl 🌸\nModel for $KDA,"[{""start"": 82, ""end"": 86, ""tag"": ""KDA""}]","[{""start"": 57, ""end"": 69, ""tag"": ""BlossomGirl""}]","[{""start"": 46, ""end"": 54, ""username"": ""LUNCDAO""}]",,,LUNC DAO BONFIRE,1588194897567178754,https://pbs.twimg.com/profile_images/1588043114593144832/rSoHK4ji_normal.jpg,False,462,251,6,3276,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
,,,,,,,,,,,,,,,,,997477858749698048,2018-05-18T14:03:48.000Z,aurorazoey101,Aurora,🥞 14 yrs old I was still trappin,,,,,,"Detroit, MI",,https://pbs.twimg.com/profile_images/1594392839441588225/a4wGwlD0_normal.jpg,False,236,216,0,4379,,False,,,,2022-12-16T04:16:22+00:00,https://api.twitter.com/2/users/93279842/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
